,state_left,state_right,choice,resultant_state,trial,reward,participant,task,is_training
684,1,0,1,1,59,2,5,1,True
685,1,0,1,1,60,2,5,1,True
686,2,3,3,1,61,2,5,1,True
687,1,0,1,1,62,1,5,1,True
688,2,3,2,0,63,-2,5,1,True
689,0,1,0,0,64,-3,5,1,True
690,3,2,3,1,65,0,5,1,True
691,2,3,3,1,66,-2,5,1,True
692,2,3,2,0,67,0,5,1,True
693,2,3,2,0,68,2,5,1,True
694,2,3,2,0,69,2,5,1,True
695,2,3,2,0,70,3,5,1,True
696,2,3,2,0,71,5,5,1,True
697,1,0,1,1,72,-2,5,1,True
698,3,2,2,0,73,4,5,1,True
699,3,2,2,0,74,3,5,1,True
700,0,1,0,0,75,3,5,1,True
701,2,3,2,0,76,5,5,1,True
702,2,3,2,0,77,1,5,1,True
703,1,0,1,1,78,-2,5,1,True
704,3,2,2,0,79,0,5,1,True
705,0,1,1,1,80,-3,5,1,True
706,3,2,3,1,81,-3,5,1,True
707,3,2,2,0,82,2,5,1,True
708,3,2,2,0,83,1,5,1,True
709,0,1,0,0,84,3,5,1,True
710,3,2,2,0,85,2,5,1,True
711,3,2,2,0,86,4,5,1,True
712,2,3,2,0,87,3,5,1,True
713,3,2,2,0,88,3,5,1,True
714,3,2,2,0,89,1,5,1,True
715,1,0,1,1,90,3,5,1,True
716,0,1,0,0,91,1,5,1,True
717,0,1,0,0,92,0,5,1,True
718,0,1,1,1,93,3,5,1,True
719,3,2,3,1,94,3,5,1,True
720,0,1,1,1,95,4,5,1,True
721,2,3,3,1,96,3,5,1,True
722,0,1,1,1,97,3,5,1,True
723,3,2,3,1,98,3,5,1,True
724,1,0,1,1,99,4,5,1,True
725,3,2,3,1,100,1,5,1,True
726,0,1,1,1,101,0,5,1,True
727,0,1,0,0,102,4,5,1,True
728,3,2,2,0,103,2,5,1,True
729,0,1,0,0,104,-1,5,1,True
730,0,1,1,1,105,5,5,1,True
731,1,0,1,1,106,4,5,1,True
732,0,1,1,1,107,1,5,1,True
733,1,0,1,1,108,0,5,1,True
734,3,2,3,1,109,3,5,1,True
735,3,2,3,1,110,4,5,1,True
736,0,1,0,0,111,-4,5,1,True
737,0,1,1,1,112,5,5,1,True
738,3,2,2,0,113,3,5,1,True
739,1,0,1,1,114,4,5,1,True
740,1,0,1,1,115,4,5,1,True
741,1,0,1,1,116,4,5,1,True
742,1,0,1,1,117,4,5,1,True
743,0,1,1,1,118,4,5,1,True
744,1,0,1,1,119,5,5,1,True
745,0,1,1,1,120,3,5,1,True
746,0,1,1,1,121,0,5,1,True
747,0,1,0,0,122,-2,5,1,True
748,1,0,0,0,123,-4,5,1,True
749,1,0,1,1,124,1,5,1,True
750,3,2,2,0,0,3,6,1,True
751,3,2,2,0,1,1,6,1,True
752,0,1,0,0,2,0,6,1,True
753,0,1,1,1,3,-1,6,1,True
754,0,1,0,0,4,3,6,1,True
755,1,0,0,0,5,3,6,1,True
756,3,2,3,1,6,3,6,1,True
757,3,2,2,0,7,1,6,1,True
758,3,2,2,0,8,-2,6,1,True
759,2,3,2,0,9,-3,6,1,True
760,2,3,3,1,10,2,6,1,True
761,0,1,0,0,11,-1,6,1,True
762,1,0,-1,-1,12,0,6,1,True
763,0,1,-1,-1,13,0,6,1,True
764,1,0,1,1,14,0,6,1,True
765,1,0,1,1,15,0,6,1,True
766,1,0,1,1,16,-2,6,1,True
767,2,3,2,0,17,-3,6,1,True
768,1,0,1,1,18,-2,6,1,True
769,1,0,1,1,19,1,6,1,True
770,0,1,0,0,20,0,6,1,True
771,0,1,0,0,21,-3,6,1,True
772,0,1,0,0,22,-2,6,1,True
773,0,1,0,0,23,-4,6,1,True
774,0,1,0,0,24,0,6,1,True
775,1,0,1,1,25,0,6,1,True
776,1,0,1,1,26,0,6,1,True
777,2,3,2,0,27,1,6,1,True
778,0,1,0,0,28,2,6,1,True
779,0,1,0,0,29,1,6,1,True
780,1,0,1,1,30,-3,6,1,True
781,0,1,0,0,31,-2,6,1,True
782,0,1,0,0,32,-3,6,1,True
783,0,1,0,0,33,0,6,1,True
784,1,0,1,1,34,3,6,1,True
785,2,3,2,0,35,1,6,1,True
786,3,2,3,1,36,-1,6,1,True
787,3,2,3,1,37,-3,6,1,True
788,3,2,3,1,38,-1,6,1,True
789,2,3,2,0,39,-1,6,1,True
790,2,3,2,0,40,0,6,1,True
791,1,0,1,1,41,0,6,1,True
792,0,1,1,1,42,0,6,1,True
793,0,1,1,1,43,0,6,1,True
794,0,1,1,1,44,1,6,1,True
795,3,2,2,0,45,3,6,1,True
796,2,3,2,0,46,3,6,1,True
797,2,3,2,0,47,4,6,1,True
798,1,0,1,1,48,-3,6,1,True
799,2,3,2,0,49,4,6,1,True
800,3,2,3,1,50,-3,6,1,True
801,3,2,3,1,51,-3,6,1,True
802,1,0,1,1,52,-1,6,1,True
803,1,0,1,1,53,0,6,1,True
804,0,1,0,0,54,-1,6,1,True
805,1,0,1,1,55,3,6,1,True
806,2,3,2,0,56,1,6,1,True
807,1,0,1,1,57,3,6,1,True
808,3,2,3,1,58,4,6,1,True
809,3,2,3,1,59,2,6,1,True
810,3,2,3,1,60,1,6,1,True
811,3,2,3,1,61,0,6,1,True
812,3,2,3,1,62,2,6,1,True
813,1,0,1,1,63,3,6,1,True
814,2,3,2,0,64,1,6,1,True
815,1,0,1,1,65,4,6,1,True
816,1,0,1,1,66,4,6,1,True
817,0,1,0,0,67,2,6,1,True
818,2,3,2,0,68,3,6,1,True
819,2,3,2,0,69,4,6,1,True
820,1,0,1,1,70,1,6,1,True
821,2,3,2,0,71,3,6,1,True
822,1,0,1,1,72,1,6,1,True
823,2,3,2,0,73,4,6,1,True
824,3,2,3,1,74,0,6,1,True
825,0,1,0,0,75,2,6,1,True
826,0,1,0,0,76,4,6,1,True
827,2,3,2,0,77,3,6,1,True
828,3,2,3,1,78,-1,6,1,True
829,1,0,1,1,79,-4,6,1,True
830,0,1,0,0,80,3,6,1,True
831,2,3,2,0,81,1,6,1,True
832,3,2,3,1,82,0,6,1,True
833,3,2,3,1,83,-2,6,1,True
834,2,3,2,0,84,-2,6,1,True
835,0,1,0,0,85,-2,6,1,True
836,3,2,3,1,86,5,6,1,True
837,0,1,0,0,87,4,6,1,True
838,2,3,2,0,88,2,6,1,True
839,3,2,3,1,89,3,6,1,True
840,0,1,0,0,90,5,6,1,True
841,1,0,1,1,91,1,6,1,True
842,1,0,1,1,92,2,6,1,True
843,1,0,1,1,93,3,6,1,True
844,0,1,0,0,94,3,6,1,True
845,1,0,1,1,95,3,6,1,True
846,0,1,0,0,96,5,6,1,True
847,0,1,0,0,97,1,6,1,True
848,0,1,0,0,98,1,6,1,True
849,2,3,2,0,99,1,6,1,True
850,2,3,2,0,100,-2,6,1,True
851,2,3,2,0,101,-4,6,1,True
852,2,3,2,0,102,-2,6,1,True
853,1,0,-1,-1,103,0,6,1,True
854,3,2,3,1,104,2,6,1,True
855,0,1,0,0,105,1,6,1,True
856,3,2,3,1,106,1,6,1,True
857,3,2,3,1,107,-1,6,1,True
858,2,3,2,0,108,2,6,1,True
859,2,3,2,0,109,2,6,1,True
860,3,2,3,1,110,0,6,1,True
861,2,3,2,0,111,1,6,1,True
862,2,3,2,0,112,3,6,1,True
863,2,3,2,0,113,5,6,1,True
864,3,2,3,1,114,4,6,1,True
865,2,3,2,0,115,2,6,1,True
866,0,1,0,0,116,5,6,1,True
867,1,0,1,1,117,0,6,1,True
868,0,1,0,0,118,2,6,1,True
869,3,2,3,1,119,4,6,1,True
870,3,2,3,1,120,2,6,1,True
871,1,0,1,1,121,4,6,1,True
872,0,1,0,0,122,-2,6,1,True
873,3,2,3,1,123,2,6,1,True
874,0,1,0,0,124,-4,6,1,True
875,2,3,2,0,0,-1,7,1,False
876,1,0,1,1,1,4,7,1,False
877,3,2,3,1,2,5,7,1,False
878,0,1,0,0,3,0,7,1,False
879,2,3,2,0,4,1,7,1,False
880,0,1,1,1,5,-1,7,1,False
881,0,1,0,0,6,2,7,1,False
882,0,1,0,0,7,-1,7,1,False
883,1,0,-1,-1,8,0,7,1,False
884,0,1,-1,-1,9,0,7,1,False
885,2,3,2,0,10,-1,7,1,False
886,0,1,1,1,11,4,7,1,False
887,0,1,1,1,12,5,7,1,False
888,1,0,1,1,13,2,7,1,False
889,1,0,1,1,14,5,7,1,False
890,0,1,1,1,15,4,7,1,False
891,3,2,2,0,16,-3,7,1,False
892,3,2,3,1,17,3,7,1,False
893,3,2,3,1,18,5,7,1,False
894,3,2,3,1,19,3,7,1,False
895,0,1,0,0,20,-4,7,1,False
896,1,0,1,1,21,4,7,1,False
897,3,2,3,1,22,3,7,1,False
898,3,2,3,1,23,2,7,1,False
899,1,0,1,1,24,5,7,1,False
900,2,3,3,1,25,2,7,1,False
901,0,1,1,1,26,1,7,1,False
902,2,3,2,0,27,2,7,1,False
903,1,0,0,0,28,1,7,1,False
904,2,3,2,0,29,-1,7,1,False
905,3,2,2,0,30,-1,7,1,False
906,1,0,1,1,31,4,7,1,False
907,1,0,1,1,32,3,7,1,False
908,0,1,1,1,33,4,7,1,False
909,0,1,1,1,34,4,7,1,False
910,0,1,1,1,35,5,7,1,False
911,0,1,1,1,36,5,7,1,False
912,0,1,1,1,37,3,7,1,False
913,3,2,3,1,38,1,7,1,False
914,0,1,1,1,39,3,7,1,False
915,2,3,3,1,40,5,7,1,False
916,1,0,1,1,41,4,7,1,False
917,1,0,1,1,42,3,7,1,False
918,0,1,1,1,43,3,7,1,False
919,2,3,2,0,44,0,7,1,False
920,1,0,1,1,45,0,7,1,False
921,0,1,1,1,46,-3,7,1,False
922,0,1,0,0,47,0,7,1,False
923,3,2,3,1,48,-1,7,1,False
924,0,1,1,1,49,-1,7,1,False
925,0,1,0,0,50,-1,7,1,False
926,3,2,2,0,51,-2,7,1,False
927,1,0,1,1,52,0,7,1,False
928,3,2,2,0,53,-1,7,1,False
929,0,1,1,1,54,1,7,1,False
930,1,0,1,1,55,3,7,1,False
931,3,2,3,1,56,0,7,1,False
932,1,0,1,1,57,0,7,1,False
933,2,3,3,1,58,-3,7,1,False
934,1,0,1,1,59,-2,7,1,False
935,2,3,2,0,60,-2,7,1,False
936,1,0,1,1,61,-2,7,1,False
937,3,2,2,0,62,-2,7,1,False
938,2,3,2,0,63,-4,7,1,False
939,3,2,3,1,64,0,7,1,False
940,0,1,1,1,65,1,7,1,False
941,3,2,2,0,66,-1,7,1,False
942,2,3,2,0,67,4,7,1,False
943,3,2,2,0,68,2,7,1,False
944,3,2,2,0,69,3,7,1,False
945,3,2,2,0,70,1,7,1,False
946,1,0,0,0,71,3,7,1,False
947,3,2,3,1,72,-2,7,1,False
948,3,2,2,0,73,3,7,1,False
949,1,0,0,0,74,1,7,1,False
950,0,1,0,0,75,1,7,1,False
951,0,1,0,0,76,2,7,1,False
952,2,3,3,1,77,-2,7,1,False
953,2,3,2,0,78,3,7,1,False
954,0,1,0,0,79,4,7,1,False
955,1,0,0,0,80,2,7,1,False
956,2,3,2,0,81,0,7,1,False
957,1,0,0,0,82,-1,7,1,False
958,3,2,2,0,83,1,7,1,False
959,3,2,2,0,84,2,7,1,False
960,2,3,2,0,85,0,7,1,False
961,1,0,1,1,86,0,7,1,False
962,0,1,1,1,87,-2,7,1,False
963,0,1,0,0,88,-2,7,1,False
964,2,3,2,0,89,-1,7,1,False
965,2,3,3,1,90,-2,7,1,False
966,1,0,0,0,91,-4,7,1,False
967,1,0,1,1,92,-3,7,1,False
968,0,1,0,0,93,0,7,1,False
969,2,3,3,1,94,-4,7,1,False
970,0,1,0,0,95,-4,7,1,False
971,1,0,1,1,96,-2,7,1,False
972,2,3,3,1,97,-1,7,1,False
973,0,1,1,1,98,-2,7,1,False
974,3,2,3,1,99,-3,7,1,False
975,1,0,1,1,100,-4,7,1,False
976,2,3,3,1,101,-2,7,1,False
977,0,1,0,0,102,-1,7,1,False
978,3,2,2,0,103,-2,7,1,False
979,3,2,3,1,104,-4,7,1,False
980,2,3,2,0,105,-4,7,1,False
981,3,2,2,0,106,-2,7,1,False
982,3,2,2,0,107,-2,7,1,False
983,2,3,2,0,108,-3,7,1,False
984,2,3,3,1,109,3,7,1,False
985,0,1,1,1,110,4,7,1,False
986,3,2,2,0,111,-1,7,1,False
987,0,1,1,1,112,4,7,1,False
988,1,0,1,1,113,4,7,1,False
989,0,1,1,1,114,3,7,1,False
990,0,1,1,1,115,4,7,1,False
991,0,1,1,1,116,0,7,1,False
992,0,1,1,1,117,5,7,1,False
993,0,1,1,1,118,3,7,1,False
994,1,0,1,1,119,4,7,1,False
995,0,1,1,1,120,4,7,1,False
996,2,3,3,1,121,5,7,1,False
997,2,3,3,1,122,4,7,1,False
998,1,0,1,1,123,1,7,1,False
999,0,1,1,1,124,-1,7,1,False
1000,3,2,2,0,0,-2,8,1,True
1001,1,0,1,1,1,3,8,1,True
1002,0,1,1,1,2,3,8,1,True
1003,3,2,3,1,3,3,8,1,True
1004,1,0,1,1,4,2,8,1,True
1005,0,1,1,1,5,2,8,1,True
1006,1,0,1,1,6,3,8,1,True
1007,0,1,1,1,7,2,8,1,True
1008,1,0,1,1,8,4,8,1,True
1009,2,3,-1,-1,9,0,8,1,True
1010,2,3,3,1,10,5,8,1,True
1011,0,1,1,1,11,5,8,1,True
1012,1,0,1,1,12,2,8,1,True
1013,3,2,3,1,13,3,8,1,True
1014,1,0,1,1,14,3,8,1,True
1015,3,2,3,1,15,0,8,1,True
1016,0,1,0,0,16,-2,8,1,True
1017,0,1,0,0,17,-3,8,1,True
1018,1,0,0,0,18,-4,8,1,True
1019,1,0,1,1,19,-4,8,1,True
1020,3,2,2,0,20,-3,8,1,True
1021,0,1,0,0,21,-1,8,1,True
1022,1,0,0,0,22,1,8,1,True
1023,0,1,0,0,23,1,8,1,True
1024,2,3,2,0,24,0,8,1,True
1025,2,3,2,0,25,3,8,1,True
1026,2,3,2,0,26,2,8,1,True
1027,1,0,0,0,27,2,8,1,True
1028,0,1,0,0,28,1,8,1,True
1029,0,1,0,0,29,1,8,1,True
1030,2,3,2,0,30,2,8,1,True
1031,1,0,0,0,31,4,8,1,True
1032,0,1,0,0,32,0,8,1,True
1033,0,1,1,1,33,3,8,1,True
1034,2,3,2,0,34,-3,8,1,True
1035,2,3,3,1,35,-2,8,1,True
1036,3,2,2,0,36,1,8,1,True
1037,0,1,1,1,37,1,8,1,True
1038,0,1,1,1,38,0,8,1,True
1039,2,3,2,0,39,3,8,1,True
1040,0,1,1,1,40,1,8,1,True
1041,2,3,2,0,41,4,8,1,True
1042,1,0,0,0,42,1,8,1,True
1043,2,3,2,0,43,1,8,1,True
1044,1,0,0,0,44,2,8,1,True
1045,0,1,0,0,45,3,8,1,True
1046,3,2,2,0,46,2,8,1,True
1047,1,0,0,0,47,1,8,1,True
1048,0,1,0,0,48,2,8,1,True
1049,0,1,0,0,49,2,8,1,True
1050,0,1,0,0,50,5,8,1,True
1051,1,0,0,0,51,4,8,1,True
1052,3,2,2,0,52,1,8,1,True
1053,0,1,0,0,53,1,8,1,True
1054,1,0,0,0,54,2,8,1,True
1055,2,3,2,0,55,3,8,1,True
1056,3,2,2,0,56,3,8,1,True
1057,3,2,2,0,57,2,8,1,True
1058,2,3,2,0,58,5,8,1,True
1059,2,3,2,0,59,0,8,1,True
1060,3,2,3,1,60,0,8,1,True
1061,2,3,3,1,61,-1,8,1,True
1062,1,0,0,0,62,-1,8,1,True
1063,3,2,3,1,63,-2,8,1,True
1064,1,0,0,0,64,-1,8,1,True
1065,1,0,0,0,65,-3,8,1,True
1066,3,2,3,1,66,5,8,1,True
1067,2,3,3,1,67,2,8,1,True
1068,1,0,1,1,68,0,8,1,True
1069,1,0,1,1,69,0,8,1,True
1070,3,2,3,1,70,-2,8,1,True
1071,2,3,2,0,71,-1,8,1,True
1072,2,3,2,0,72,1,8,1,True
1073,0,1,0,0,73,2,8,1,True
1074,1,0,0,0,74,3,8,1,True
1075,0,1,0,0,75,5,8,1,True
1076,0,1,0,0,76,5,8,1,True
1077,1,0,0,0,77,5,8,1,True
1078,2,3,3,1,78,-1,8,1,True
1079,1,0,0,0,79,3,8,1,True
1080,0,1,0,0,80,2,8,1,True
1081,0,1,0,0,81,-3,8,1,True
1082,1,0,1,1,82,-3,8,1,True
1083,3,2,3,1,83,-1,8,1,True
1084,2,3,3,1,84,-2,8,1,True
1085,3,2,3,1,85,-1,8,1,True
1086,0,1,1,1,86,-2,8,1,True
1087,1,0,0,0,87,4,8,1,True
1088,0,1,0,0,88,4,8,1,True
1089,1,0,0,0,89,1,8,1,True
1090,2,3,2,0,90,-1,8,1,True
1091,2,3,3,1,91,1,8,1,True
1092,2,3,3,1,92,4,8,1,True
1093,1,0,1,1,93,4,8,1,True
1094,1,0,1,1,94,3,8,1,True
1095,1,0,1,1,95,5,8,1,True
1096,1,0,1,1,96,3,8,1,True
1097,2,3,3,1,97,0,8,1,True
1098,0,1,0,0,98,-1,8,1,True
1099,3,2,2,0,99,1,8,1,True
1100,0,1,0,0,100,1,8,1,True
1101,0,1,0,0,101,2,8,1,True
1102,1,0,0,0,102,1,8,1,True
1103,1,0,0,0,103,1,8,1,True
1104,0,1,0,0,104,-2,8,1,True
1105,0,1,1,1,105,-3,8,1,True
1106,3,2,2,0,106,1,8,1,True
1107,2,3,2,0,107,2,8,1,True
1108,1,0,0,0,108,2,8,1,True
1109,3,2,2,0,109,4,8,1,True
1110,3,2,2,0,110,4,8,1,True
1111,0,1,0,0,111,5,8,1,True
1112,0,1,0,0,112,4,8,1,True
1113,0,1,0,0,113,5,8,1,True
1114,3,2,2,0,114,4,8,1,True
1115,1,0,0,0,115,3,8,1,True
1116,1,0,0,0,116,3,8,1,True
1117,2,3,2,0,117,4,8,1,True
1118,1,0,0,0,118,5,8,1,True
1119,1,0,0,0,119,5,8,1,True
1120,3,2,2,0,120,1,8,1,True
1121,0,1,0,0,121,1,8,1,True
1122,0,1,0,0,122,5,8,1,True
1123,1,0,0,0,123,4,8,1,True
1124,1,0,0,0,124,3,8,1,True
1125,1,0,0,0,0,-4,9,1,False
1126,2,3,-1,-1,1,0,9,1,False
1127,0,1,0,0,2,2,9,1,False
1128,1,0,0,0,3,2,9,1,False
1129,3,2,2,0,4,5,9,1,False
1130,2,3,2,0,5,1,9,1,False
1131,2,3,3,1,6,-1,9,1,False
1132,2,3,2,0,7,2,9,1,False
1133,2,3,2,0,8,0,9,1,False
1134,1,0,1,1,9,-2,9,1,False
1135,0,1,0,0,10,0,9,1,False
1136,3,2,2,0,11,4,9,1,False
1137,1,0,0,0,12,3,9,1,False
1138,2,3,2,0,13,0,9,1,False
1139,1,0,1,1,14,2,9,1,False
1140,0,1,1,1,15,1,9,1,False
1141,1,0,1,1,16,1,9,1,False
1142,1,0,1,1,17,2,9,1,False
1143,3,2,2,0,18,5,9,1,False
1144,1,0,0,0,19,2,9,1,False
1145,3,2,2,0,20,3,9,1,False
1146,3,2,2,0,21,0,9,1,False
1147,0,1,1,1,22,4,9,1,False
1148,3,2,3,1,23,3,9,1,False
1149,3,2,3,1,24,2,9,1,False
1150,3,2,3,1,25,4,9,1,False
1151,0,1,1,1,26,5,9,1,False
1152,1,0,1,1,27,3,9,1,False
1153,0,1,1,1,28,4,9,1,False
1154,0,1,1,1,29,2,9,1,False
1155,3,2,3,1,30,4,9,1,False
1156,0,1,1,1,31,3,9,1,False
1157,2,3,-1,-1,32,0,9,1,False
1158,2,3,3,1,33,0,9,1,False
1159,0,1,0,0,34,0,9,1,False
1160,3,2,2,0,35,4,9,1,False
1161,0,1,0,0,36,5,9,1,False
1162,2,3,2,0,37,3,9,1,False
1163,1,0,0,0,38,0,9,1,False
1164,3,2,2,0,39,2,9,1,False
1165,1,0,1,1,40,0,9,1,False
1166,3,2,2,0,41,-2,9,1,False
1167,2,3,2,0,42,-1,9,1,False
1168,2,3,3,1,43,3,9,1,False
1169,0,1,-1,-1,44,0,9,1,False
1170,0,1,1,1,45,-1,9,1,False
1171,1,0,1,1,46,-4,9,1,False
1172,2,3,2,0,47,0,9,1,False
1173,3,2,2,0,48,2,9,1,False
1174,2,3,2,0,49,5,9,1,False
1175,1,0,0,0,50,3,9,1,False
1176,1,0,0,0,51,5,9,1,False
1177,2,3,2,0,52,4,9,1,False
1178,2,3,2,0,53,4,9,1,False
1179,1,0,0,0,54,3,9,1,False
1180,0,1,0,0,55,5,9,1,False
1181,3,2,-1,-1,56,0,9,1,False
1182,2,3,2,0,57,4,9,1,False
1183,3,2,2,0,58,5,9,1,False
1184,2,3,2,0,59,3,9,1,False
1185,1,0,0,0,60,4,9,1,False
1186,0,1,0,0,61,5,9,1,False
1187,1,0,0,0,62,3,9,1,False
1188,3,2,2,0,63,4,9,1,False
1189,1,0,0,0,64,4,9,1,False
1190,1,0,0,0,65,2,9,1,False
1191,1,0,0,0,66,-2,9,1,False
1192,2,3,3,1,67,-4,9,1,False
1193,3,2,2,0,68,-4,9,1,False
1194,2,3,2,0,69,-3,9,1,False
1195,0,1,1,1,70,5,9,1,False
1196,3,2,3,1,71,3,9,1,False
1197,2,3,3,1,72,4,9,1,False
1198,3,2,3,1,73,4,9,1,False
1199,0,1,1,1,74,5,9,1,False
1200,1,0,1,1,75,4,9,1,False
1201,1,0,1,1,76,3,9,1,False
1202,0,1,1,1,77,1,9,1,False
1203,0,1,1,1,78,1,9,1,False
1204,1,0,1,1,79,1,9,1,False
1205,3,2,3,1,80,3,9,1,False
1206,2,3,3,1,81,3,9,1,False
1207,1,0,1,1,82,4,9,1,False
1208,3,2,3,1,83,3,9,1,False
1209,2,3,3,1,84,4,9,1,False
1210,1,0,1,1,85,5,9,1,False
1211,1,0,1,1,86,4,9,1,False
1212,3,2,3,1,87,5,9,1,False
1213,1,0,1,1,88,4,9,1,False
1214,1,0,1,1,89,1,9,1,False
1215,2,3,2,0,90,-1,9,1,False
1216,2,3,3,1,91,2,9,1,False
1217,1,0,1,1,92,-2,9,1,False
1218,2,3,2,0,93,0,9,1,False
1219,3,2,2,0,94,2,9,1,False
1220,1,0,0,0,95,4,9,1,False
1221,0,1,1,1,96,-2,9,1,False
1222,0,1,0,0,97,2,9,1,False
1223,1,0,0,0,98,3,9,1,False
1224,3,2,2,0,99,5,9,1,False
1225,3,2,2,0,100,2,9,1,False
1226,2,3,-1,-1,101,0,9,1,False
1227,0,1,0,0,102,1,9,1,False
1228,2,3,2,0,103,0,9,1,False
1229,0,1,1,1,104,-3,9,1,False
1230,2,3,2,0,105,1,9,1,False
1231,1,0,0,0,106,2,9,1,False
1232,2,3,2,0,107,4,9,1,False
1233,1,0,0,0,108,5,9,1,False
1234,3,2,2,0,109,5,9,1,False
1235,0,1,0,0,110,2,9,1,False
1236,0,1,0,0,111,3,9,1,False
1237,2,3,2,0,112,0,9,1,False
1238,3,2,3,1,113,1,9,1,False
1239,1,0,1,1,114,3,9,1,False
1240,3,2,3,1,115,3,9,1,False
1241,1,0,1,1,116,2,9,1,False
1242,1,0,1,1,117,-3,9,1,False
1243,3,2,2,0,118,4,9,1,False
1244,1,0,0,0,119,3,9,1,False
1245,1,0,0,0,120,3,9,1,False
1246,0,1,0,0,121,4,9,1,False
1247,1,0,0,0,122,5,9,1,False
1248,1,0,0,0,123,5,9,1,False
1249,2,3,2,0,124,3,9,1,False
1250,2,3,2,0,0,3,10,1,True
1251,3,2,2,0,1,3,10,1,True
1252,2,3,2,0,2,3,10,1,True
1253,1,0,1,1,3,0,10,1,True
1254,2,3,2,0,4,3,10,1,True
1255,3,2,2,0,5,4,10,1,True
1256,2,3,2,0,6,3,10,1,True
1257,0,1,0,0,7,4,10,1,True
1258,3,2,2,0,8,5,10,1,True
1259,3,2,2,0,9,5,10,1,True
1260,3,2,2,0,10,4,10,1,True
1261,0,1,0,0,11,3,10,1,True
1262,3,2,2,0,12,4,10,1,True
1263,1,0,0,0,13,4,10,1,True
1264,1,0,0,0,14,4,10,1,True
1265,3,2,2,0,15,5,10,1,True
1266,2,3,2,0,16,4,10,1,True
1267,1,0,0,0,17,4,10,1,True
1268,1,0,0,0,18,0,10,1,True
1269,1,0,0,0,19,1,10,1,True
1270,0,1,0,0,20,0,10,1,True
1271,2,3,3,1,21,3,10,1,True
1272,0,1,1,1,22,3,10,1,True
1273,1,0,1,1,23,1,10,1,True
1274,2,3,3,1,24,2,10,1,True
1275,2,3,3,1,25,1,10,1,True
1276,1,0,1,1,26,1,10,1,True
1277,1,0,0,0,27,0,10,1,True
1278,0,1,1,1,28,-3,10,1,True
1279,3,2,2,0,29,4,10,1,True
1280,3,2,2,0,30,2,10,1,True
1281,2,3,2,0,31,4,10,1,True
1282,1,0,0,0,32,4,10,1,True
1283,2,3,2,0,33,3,10,1,True
1284,3,2,2,0,34,3,10,1,True
1285,1,0,0,0,35,0,10,1,True
1286,1,0,0,0,36,1,10,1,True
1287,0,1,1,1,37,3,10,1,True
1288,0,1,1,1,38,4,10,1,True
1289,3,2,3,1,39,4,10,1,True
1290,0,1,1,1,40,3,10,1,True
1291,1,0,1,1,41,-1,10,1,True
1292,1,0,0,0,42,3,10,1,True
1293,1,0,0,0,43,3,10,1,True
1294,0,1,-1,-1,44,0,10,1,True
1295,0,1,0,0,45,4,10,1,True
1296,3,2,2,0,46,3,10,1,True
1297,0,1,0,0,47,3,10,1,True
1298,0,1,0,0,48,1,10,1,True
1299,3,2,2,0,49,5,10,1,True
1300,2,3,2,0,50,3,10,1,True
1301,2,3,2,0,51,4,10,1,True
1302,0,1,0,0,52,5,10,1,True
1303,2,3,2,0,53,4,10,1,True
1304,3,2,2,0,54,4,10,1,True
1305,0,1,0,0,55,3,10,1,True
1306,1,0,0,0,56,4,10,1,True
1307,2,3,2,0,57,5,10,1,True
1308,2,3,2,0,58,5,10,1,True
1309,0,1,0,0,59,2,10,1,True
1310,3,2,2,0,60,3,10,1,True
1311,2,3,2,0,61,2,10,1,True
1312,1,0,0,0,62,1,10,1,True
1313,1,0,0,0,63,-1,10,1,True
1314,3,2,3,1,64,-1,10,1,True
1315,0,1,1,1,65,-2,10,1,True
1316,1,0,0,0,66,-1,10,1,True
1317,1,0,0,0,67,4,10,1,True
1318,0,1,0,0,68,1,10,1,True
1319,1,0,0,0,69,1,10,1,True
1320,2,3,2,0,70,3,10,1,True
1321,0,1,0,0,71,4,10,1,True
1322,0,1,0,0,72,3,10,1,True
1323,0,1,0,0,73,4,10,1,True
1324,3,2,2,0,74,5,10,1,True
1325,0,1,0,0,75,3,10,1,True
1326,3,2,2,0,76,2,10,1,True
1327,3,2,2,0,77,1,10,1,True
1328,0,1,0,0,78,-1,10,1,True
1329,3,2,3,1,79,-1,10,1,True
1330,0,1,0,0,80,-3,10,1,True
1331,0,1,1,1,81,-2,10,1,True
1332,1,0,1,1,82,1,10,1,True
1333,3,2,3,1,83,4,10,1,True
1334,0,1,1,1,84,4,10,1,True
1335,3,2,3,1,85,3,10,1,True
1336,0,1,1,1,86,2,10,1,True
1337,0,1,1,1,87,3,10,1,True
1338,3,2,3,1,88,3,10,1,True
1339,1,0,1,1,89,2,10,1,True
1340,2,3,3,1,90,3,10,1,True
1341,1,0,1,1,91,1,10,1,True
1342,1,0,1,1,92,4,10,1,True
1343,0,1,1,1,93,4,10,1,True
1344,1,0,1,1,94,5,10,1,True
1345,3,2,2,0,95,3,10,1,True
1346,2,3,2,0,96,2,10,1,True
1347,2,3,2,0,97,-2,10,1,True
1348,3,2,3,1,98,1,10,1,True
1349,0,1,1,1,99,3,10,1,True
1350,3,2,3,1,100,4,10,1,True
1351,3,2,3,1,101,3,10,1,True
1352,3,2,3,1,102,3,10,1,True
1353,3,2,3,1,103,0,10,1,True
1354,2,3,2,0,104,-1,10,1,True
1355,3,2,3,1,105,-1,10,1,True
