"Subject" "Age" "Handedness" "Sex" "Counterbalance" "afleider" "brugofniet" "opgaveAbstr" "operator.SubTrial." "PostConf.RESP.SubTrial." "PreCj.RESP.SubTrial." "stim1.SubTrial." "stim2.SubTrial." "Target.ACC.SubTrial." "Target.RT.SubTrial." "Procedure.SubTrial." "antwoord.SubTrial."
"227" 1 20 "left" "female" 1 "Incorrect_Unrelated" "na" "X*XX" "*" "8" 9 2 98 1 401 "TrialProcStim" 197
"228" 1 20 "left" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "8" 9 25 11 1 280 "TrialProcStim" 274
"229" 1 20 "left" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "2" 0 3 46 1 2407 "TrialProcStim" 141
"230" 1 20 "left" "female" 1 "Incorrect_Related" "na" "XX*X" "*" "3" 2 55 3 1 2490 "TrialProcStim" 220
"231" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 9 52 16 1 345 "TrialProcStim" 26
"232" 1 20 "left" "female" 1 "Incorrect_Unrelated" "na" "XX*X" "*" "8" 0 75 6 1 994 "TrialProcStim" 451
"233" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "8" 9 66 7 1 340 "TrialProcStim" 51
"234" 1 20 "left" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "8" 0 9 24 1 664 "TrialProcStim" 207
"235" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "8" 2 31 9 0 1879 "TrialProcStim" 28
"236" 1 20 "left" "female" 1 "Correct" "Geen brug" "XX-XX" "-" "8" 9 79 68 0 447 "TrialProcStim" 11
"237" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 77 5 1 2134 "TrialProcStim" 62
"238" 1 20 "left" "female" 1 "Incorrect_Related" "na" "XX*X" "*" "9" 0 61 8 1 497 "TrialProcStim" 549
"239" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 58 6 1 1552 "TrialProcStim" 42
"240" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 9 452 369 1 280 "TrialProcStim" 87
"241" 1 20 "left" "female" 1 "Correct" "Geen brug" "XX-X" "-" "1" 1 58 6 1 1122 "TrialProcStim" 52
"242" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Brug" "XX-X" "-" "1" 1 88 9 1 1439 "TrialProcStim" 69
"243" 1 20 "left" "female" 1 "Correct" "Brug" "XX-XX" "-" "9" 8 91 57 0 514 "TrialProcStim" 34
"244" 1 20 "left" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 9 279 45 1 436 "TrialProcStim" 224
"245" 1 20 "left" "female" 1 "Correct" "Geen brug" "XXX-XXX" "-" "3" 9 479 105 1 978 "TrialProcStim" 374
"246" 1 20 "left" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 9 963 52 1 634 "TrialProcStim" 919
"247" 1 20 "left" "female" 1 "Correct" "na" "X*XX" "*" "9" 0 7 21 0 464 "TrialProcStim" 147
"248" 1 20 "left" "female" 1 "Correct" "Geen brug" "XXX-XX" "-" "8" 9 465 22 0 435 "TrialProcStim" 443
"249" 1 20 "left" "female" 1 "Correct" "Brug" "XXX-XX" "-" "8" 9 172 99 0 240 "TrialProcStim" 73
"250" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "8" 9 79 68 1 174 "TrialProcStim" 21
"251" 1 20 "left" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "9" 8 398 66 1 1052 "TrialProcStim" 322
"252" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Brug" "XX-X" "-" "3" 2 31 9 1 1849 "TrialProcStim" 12
"253" 1 20 "left" "female" 1 "Incorrect_Related" "na" "XX*X" "*" "9" 0 15 7 1 1529 "TrialProcStim" 90
"254" 1 20 "left" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 9 774 53 1 431 "TrialProcStim" 729
"255" 1 20 "left" "female" 1 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 9 339 111 1 351 "TrialProcStim" 222
"256" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 59 1 1 1133 "TrialProcStim" 52
"257" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "2" 2 71 9 1 2038 "TrialProcStim" 68
"258" 1 20 "left" "female" 1 "Incorrect_Unrelated" "na" "XX*X" "*" "9" 0 55 3 1 307 "TrialProcStim" 166
"259" 1 20 "left" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "8" 9 6 16 1 238 "TrialProcStim" 102
"260" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 9 148 56 1 275 "TrialProcStim" 98
"261" 1 20 "left" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 9 479 105 1 299 "TrialProcStim" 384
"262" 1 20 "left" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "8" 9 537 444 0 254 "TrialProcStim" 93
"263" 1 20 "left" "female" 1 "Correct" "na" "X*XX" "*" "9" 0 6 16 0 330 "TrialProcStim" 96
"264" 1 20 "left" "female" 1 "Correct" "Brug" "XX-XX" "-" "8" 9 52 16 0 274 "TrialProcStim" 36
"265" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "3" 9 79 68 0 244 "TrialProcStim" 19
"266" 1 20 "left" "female" 1 "Correct" "Brug" "XX-X" "-" "1" 2 71 9 1 1886 "TrialProcStim" 62
"267" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "3" 9 75 26 1 252 "TrialProcStim" 59
"268" 1 20 "left" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "2" 0 14 14 1 1167 "TrialProcStim" 195
"269" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "2" 9 123 66 1 535 "TrialProcStim" 67
"270" 1 20 "left" "female" 1 "Incorrect_Unrelated" "na" "XX*X" "*" "9" 0 15 7 1 291 "TrialProcStim" 104
"271" 1 20 "left" "female" 1 "Incorrect_Unrelated" "na" "XX*XX" "*" "9" 0 50 21 0 1146 "TrialProcStim" 1049
"272" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "3" 9 66 29 1 229 "TrialProcStim" 27
"273" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "3" 9 98 64 1 861 "TrialProcStim" 36
"274" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 99 8 1 1122 "TrialProcStim" 81
"275" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "3" 9 32 15 1 297 "TrialProcStim" 27
"276" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 1 45 4 1 1337 "TrialProcStim" 31
"277" 1 20 "left" "female" 1 "Correct" "Brug" "XX-XX" "-" "3" 9 81 37 0 464 "TrialProcStim" 44
"278" 1 20 "left" "female" 1 "Correct" "na" "X*XX" "*" "9" 0 8 31 0 398 "TrialProcStim" 248
"279" 1 20 "left" "female" 1 "Incorrect_Related" "na" "X*XX" "*" "8" 9 5 29 1 874 "TrialProcStim" 150
"280" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "3" 9 58 16 1 292 "TrialProcStim" 48
"281" 1 20 "left" "female" 1 "Correct" "Geen brug" "XXX-XXX" "-" "9" 8 339 111 0 235 "TrialProcStim" 228
"282" 1 20 "left" "female" 1 "Correct" "Brug" "XX-XX" "-" "8" 9 35 17 0 274 "TrialProcStim" 18
"283" 1 20 "left" "female" 1 "Correct" "Geen brug" "XXX-XX" "-" "8" 9 774 53 0 213 "TrialProcStim" 721
"284" 1 20 "left" "female" 1 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 9 888 62 1 287 "TrialProcStim" 836
"285" 1 20 "left" "female" 1 "Incorrect_Related" "na" "XX*XX" "*" "8" 0 13 13 1 1733 "TrialProcStim" 156
"286" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "1" 2 77 5 1 1257 "TrialProcStim" 71
"287" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 9 119 52 1 1483 "TrialProcStim" 77
"288" 1 20 "left" "female" 1 "Correct" "Brug" "XXX-XXX" "-" "3" 9 263 177 0 328 "TrialProcStim" 86
"289" 1 20 "left" "female" 1 "Correct" "Geen brug" "XX-XX" "-" "8" 9 46 12 0 803 "TrialProcStim" 34
"290" 1 20 "left" "female" 1 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "3" 9 156 63 1 255 "TrialProcStim" 83
"291" 1 20 "left" "female" 1 "Correct" "na" "XX*X" "*" "9" 0 75 6 0 250 "TrialProcStim" 450
"292" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 9 172 99 1 252 "TrialProcStim" 77
"293" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 9 788 699 1 236 "TrialProcStim" 81
"294" 1 20 "left" "female" 1 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 9 35 17 1 155 "TrialProcStim" 12
"325" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "9" 3 45 4 0 1751 "TrialProcStim" 31
"326" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "3" 3 13 13 0 1875 "TrialProcStim" 168
"327" 10 20 "right" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "3" 3 15 7 1 1594 "TrialProcStim" 90
"328" 10 20 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 8 677 160 0 1677 "TrialProcStim" 527
"329" 10 20 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 8 465 22 0 1858 "TrialProcStim" 447
"330" 10 20 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "2" 9 784 431 0 1867 "TrialProcStim" 357
"331" 10 20 "right" "female" 2 "Correct" "na" "XX*XX" "*" "2" 3 50 21 1 1136 "TrialProcStim" 1050
"332" 10 20 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "9" 3 888 62 0 2272 "TrialProcStim" 836
"333" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "3" 8 148 56 0 1607 "TrialProcStim" 82
"334" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "0" 2 45 9 0 1517 "TrialProcStim" 34
"335" 10 20 "right" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "8" 8 576 225 1 2080 "TrialProcStim" 351
"336" 10 20 "right" "female" 2 "Correct" "Brug" "XXX-XX" "-" "9" 8 105 22 1 2506 "TrialProcStim" 83
"337" 10 20 "right" "female" 2 "Correct" "Brug" "XX-XX" "-" "8" 3 66 29 1 1968 "TrialProcStim" 37
"338" 10 20 "right" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "8" 8 888 62 0 1530 "TrialProcStim" 826
"339" 10 20 "right" "female" 2 "Correct" "Brug" "XXX-XX" "-" "8" 8 148 56 1 2284 "TrialProcStim" 92
"340" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 8 52 16 1 1633 "TrialProcStim" 26
"341" 10 20 "right" "female" 2 "Correct" "na" "XX*X" "*" "8" 8 16 4 1 1164 "TrialProcStim" 64
"342" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 8 119 52 0 1605 "TrialProcStim" 77
"343" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "{SPACE}" 8 94 8 0 0 "TrialProcStim" 84
"344" 10 20 "right" "female" 2 "Correct" "Brug" "XX-X" "-" "8" 8 31 9 1 1222 "TrialProcStim" 22
"345" 10 20 "right" "female" 2 "Correct" "na" "X*XX" "*" "3" 8 4 56 0 1552 "TrialProcStim" 224
"346" 10 20 "right" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "8" 0 339 111 1 168 "TrialProcStim" 228
"347" 10 20 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 3 398 66 1 802 "TrialProcStim" 322
"348" 10 20 "right" "female" 2 "Correct" "na" "XX*X" "*" "8" 3 75 6 0 1943 "TrialProcStim" 450
"349" 10 20 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "{SPACE}" 3 599 63 0 0 "TrialProcStim" 553
"350" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 8 788 699 0 1910 "TrialProcStim" 81
"351" 10 20 "right" "female" 2 "Correct" "na" "X*XX" "*" "9" 8 9 24 1 2189 "TrialProcStim" 216
"352" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "9" 8 51 9 0 1186 "TrialProcStim" 32
"353" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 8 38 2 1 2867 "TrialProcStim" 26
"354" 10 20 "right" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "{SPACE}" 8 13 13 0 0 "TrialProcStim" 156
"355" 10 20 "right" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "9" 8 14 14 0 1279 "TrialProcStim" 182
"356" 10 20 "right" "female" 2 "Correct" "Brug" "XX-XX" "-" "8" 8 35 17 1 1231 "TrialProcStim" 18
"357" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "3" 8 50 21 1 1801 "TrialProcStim" 1049
"358" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "9" 8 58 6 0 2505 "TrialProcStim" 42
"359" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 3 32 15 0 1733 "TrialProcStim" 13
"360" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "8" 8 58 6 1 993 "TrialProcStim" 51
"361" 10 20 "right" "female" 2 "Correct" "Brug" "XX-X" "-" "8" 8 51 9 0 504 "TrialProcStim" 42
"362" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 8 326 253 0 1117 "TrialProcStim" 77
"363" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "8" 3 66 7 0 1754 "TrialProcStim" 51
"364" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 3 537 444 1 809 "TrialProcStim" 83
"365" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "3" 8 79 68 1 121 "TrialProcStim" 21
"366" 10 20 "right" "female" 2 "Correct" "na" "X*XX" "*" "8" 8 3 46 0 1079 "TrialProcStim" 138
"367" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "3" 3 39 18 0 1339 "TrialProcStim" 11
"368" 10 20 "right" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "3" 8 7 21 0 476 "TrialProcStim" 140
"369" 10 20 "right" "female" 2 "Correct" "Geen brug" "XX-X" "-" "8" 8 58 6 1 2392 "TrialProcStim" 52
"370" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "8" 8 67 3 0 1533 "TrialProcStim" 66
"371" 10 20 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 8 279 45 1 1097 "TrialProcStim" 224
"372" 10 20 "right" "female" 2 "Correct" "Geen brug" "XX-X" "-" "0" 8 59 1 1 1200 "TrialProcStim" 58
"373" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "9" 8 91 57 0 1480 "TrialProcStim" 36
"374" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "0" 8 156 63 1 1452 "TrialProcStim" 83
"375" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "0" 8 99 8 0 2172 "TrialProcStim" 81
"376" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "0" 8 66 29 1 1573 "TrialProcStim" 27
"377" 10 20 "right" "female" 2 "Correct" "na" "X*XX" "*" "8" 8 8 31 0 1929 "TrialProcStim" 248
"378" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 8 75 26 0 1392 "TrialProcStim" 59
"379" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 8 452 369 0 352 "TrialProcStim" 93
"380" 10 20 "right" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "8" 8 11 11 0 583 "TrialProcStim" 132
"381" 10 20 "right" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "8" 0 652 559 0 316 "TrialProcStim" 93
"382" 10 20 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "1" 3 888 62 1 2574 "TrialProcStim" 824
"383" 10 20 "right" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "3" 9 452 369 0 381 "TrialProcStim" 83
"384" 10 20 "right" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "8" 8 98 64 0 224 "TrialProcStim" 34
"385" 10 20 "right" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "9" 8 82 71 1 1458 "TrialProcStim" 11
"386" 10 20 "right" "female" 2 "Correct" "na" "XX*X" "*" "9" 8 87 2 1 823 "TrialProcStim" 174
"387" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 8 254 188 0 2100 "TrialProcStim" 76
"388" 10 20 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 8 495 244 1 2413 "TrialProcStim" 261
"389" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 8 156 63 0 1503 "TrialProcStim" 97
"390" 10 20 "right" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "2" 3 75 6 1 2154 "TrialProcStim" 525
"391" 10 20 "right" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "2" 3 64 12 0 870 "TrialProcStim" 52
"392" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "3" 8 64 12 1 2788 "TrialProcStim" 58
"393" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "3" 3 35 17 0 538 "TrialProcStim" 12
"394" 10 20 "right" "female" 2 "Correct" "Geen brug" "XX-X" "-" "3" 3 77 5 0 145 "TrialProcStim" 72
"395" 10 20 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 3 599 63 0 361 "TrialProcStim" 567
"396" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "3" 3 82 71 1 98 "TrialProcStim" 21
"397" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "3" 3 24 5 0 1125 "TrialProcStim" 119
"398" 10 20 "right" "female" 2 "Correct" "Brug" "XXX-XX" "-" "8" 3 156 63 1 1663 "TrialProcStim" 93
"399" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "3" 8 11 11 0 453 "TrialProcStim" 122
"400" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-XX" "-" "2" 3 79 68 0 2787 "TrialProcStim" 19
"401" 10 20 "right" "female" 2 "Correct" "Brug" "XX-XX" "-" "3" 8 46 27 0 1370 "TrialProcStim" 19
"402" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "3" 3 77 5 0 657 "TrialProcStim" 71
"403" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 8 882 795 0 1788 "TrialProcStim" 77
"404" 10 20 "right" "female" 2 "Correct" "na" "XX*XX" "*" "8" 3 15 31 0 421 "TrialProcStim" 465
"405" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "{SPACE}" 3 66 7 0 0 "TrialProcStim" 49
"406" 10 20 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 3 774 53 0 2524 "TrialProcStim" 711
"407" 10 20 "right" "female" 2 "Middle_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "8" 3 465 22 1 2888 "TrialProcStim" 453
"408" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XX" "-" "8" 3 132 55 0 1630 "TrialProcStim" 87
"409" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "8" 3 25 11 0 990 "TrialProcStim" 274
"410" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "8" 3 61 8 1 705 "TrialProcStim" 489
"411" 10 20 "right" "female" 2 "Correct" "Brug" "XX-XX" "-" "3" 3 75 26 1 980 "TrialProcStim" 49
"412" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "9" 8 94 8 0 1569 "TrialProcStim" 76
"413" 10 20 "right" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "8" 3 774 53 1 261 "TrialProcStim" 721
"414" 10 20 "right" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "3" 0 12 12 0 202 "TrialProcStim" 132
"415" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "8" 3 31 9 1 609 "TrialProcStim" 12
"416" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "2" 9 71 9 0 443 "TrialProcStim" 52
"417" 10 20 "right" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "3" 8 465 22 0 1027 "TrialProcStim" 443
"418" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-XX" "-" "0" 2 72 51 0 374 "TrialProcStim" 11
"419" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "3" 3 132 55 0 497 "TrialProcStim" 73
"420" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-X" "-" "9" 2 42 5 0 364 "TrialProcStim" 33
"421" 10 20 "right" "female" 2 "Correct" "Brug" "XX-X" "-" "9" 8 42 5 1 2568 "TrialProcStim" 37
"422" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XX-X" "-" "8" 2 88 9 0 1948 "TrialProcStim" 69
"423" 10 20 "right" "female" 2 "Incorrect_Related" "na" "X*XX" "*" "8" 3 8 31 0 1776 "TrialProcStim" 240
"424" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XX" "-" "3" 3 148 56 0 1091 "TrialProcStim" 98
"425" 10 20 "right" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "3" 3 25 18 0 2149 "TrialProcStim" 475
"426" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 3 652 559 0 2026 "TrialProcStim" 83
"427" 10 20 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XX" "-" "3" 8 663 22 1 2310 "TrialProcStim" 649
"428" 10 20 "right" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "8" 8 263 177 1 1825 "TrialProcStim" 86
"429" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XX-XX" "-" "8" 3 46 27 1 620 "TrialProcStim" 11
"430" 10 20 "right" "female" 2 "Correct" "Geen brug" "XX-X" "-" "8" 3 38 2 1 2887 "TrialProcStim" 36
"431" 10 20 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "8" 3 339 111 0 2422 "TrialProcStim" 222
"432" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "8" 3 537 444 0 1050 "TrialProcStim" 97
"433" 10 20 "right" "female" 2 "Correct" "na" "XX*XX" "*" "3" 3 12 12 0 2182 "TrialProcStim" 144
"434" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "3" 3 6 16 1 2292 "TrialProcStim" 97
"435" 10 20 "right" "female" 2 "Correct" "Geen brug" "XXX-XX" "-" "{SPACE}" 3 599 63 0 0 "TrialProcStim" 563
"436" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "X*XX" "*" "3" 8 7 21 0 1021 "TrialProcStim" 146
"437" 10 20 "right" "female" 2 "Correct" "Brug" "XXX-XXX" "-" "3" 3 326 253 1 1441 "TrialProcStim" 73
"438" 10 20 "right" "female" 2 "Correct" "Brug" "XX-X" "-" "3" 3 66 7 1 1875 "TrialProcStim" 59
"439" 10 20 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "3" 3 495 244 0 1306 "TrialProcStim" 259
"440" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "3" 3 75 6 0 237 "TrialProcStim" 451
"441" 10 20 "right" "female" 2 "Correct" "Geen brug" "XXX-XXX" "-" "3" 3 784 431 1 2545 "TrialProcStim" 353
"442" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Geen brug" "XX-X" "-" "{SPACE}" 3 45 4 0 0 "TrialProcStim" 42
"443" 10 20 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "3" 3 479 105 1 936 "TrialProcStim" 376
"444" 10 20 "right" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "8" 3 50 21 0 271 "TrialProcStim" 1000
"445" 10 20 "right" "female" 2 "Correct" "na" "XX*XX" "*" "3" 3 14 14 0 0 "TrialProcStim" 196
"446" 10 20 "right" "female" 2 "Incorrect_Related" "na" "XX*XX" "*" "3" 3 15 31 1 2750 "TrialProcStim" 480
"447" 10 20 "right" "female" 2 "Correct" "Geen brug" "XX-XX" "-" "8" 1 72 51 1 2785 "TrialProcStim" 21
"448" 10 20 "right" "female" 2 "Second_Digit_Incorrect" "Brug" "XXX-XXX" "-" "3" 3 263 177 0 1942 "TrialProcStim" 84
"449" 10 20 "right" "female" 2 "Last_Digit_Incorrect" "Geen brug" "XXX-XXX" "-" "{SPACE}" 8 888 574 0 0 "TrialProcStim" 316
"450" 10 20 "right" "female" 2 "Incorrect_Related" "na" "XX*X" "*" "8" 8 55 3 1 1841 "TrialProcStim" 220
"451" 10 20 "right" "female" 2 "First_Digit_Incorrect" "Geen brug" "XX-X" "-" "8" 3 67 3 0 1899 "TrialProcStim" 54
"452" 10 20 "right" "female" 2 "Correct" "na" "XX*XX" "*" "3" 8 25 11 0 570 "TrialProcStim" 275
"453" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*X" "*" "8" 3 15 7 0 1137 "TrialProcStim" 104
"454" 10 20 "right" "female" 2 "Incorrect_Unrelated" "na" "XX*XX" "*" "3" 8 25 18 1 1768 "TrialProcStim" 451
