,participant,trial,A_feature1,A_feature2,A_feature3,A_feature4,B_feature1,B_feature2,B_feature3,B_feature4,decisions
578,6,2,1,0,0,1,0,1,1,1,1
579,6,3,0,1,1,0,1,0,0,0,1
580,6,4,0,0,0,1,1,0,0,0,1
581,6,5,0,0,1,1,1,0,1,0,1
582,6,6,0,1,1,0,1,0,0,0,0
583,6,7,0,0,0,1,1,0,0,0,1
584,6,8,1,0,1,1,0,0,0,0,0
585,6,9,0,1,1,1,1,1,1,0,1
586,6,10,1,1,1,0,0,1,1,1,0
587,6,11,1,0,0,0,0,1,1,0,1
588,6,12,1,0,0,0,0,0,0,1,0
589,6,13,1,0,1,0,0,0,1,1,0
590,6,14,1,0,0,0,0,1,1,0,1
591,6,15,0,0,1,1,1,0,1,0,1
592,6,16,1,0,0,0,0,0,0,1,0
593,6,17,0,1,0,0,1,1,1,1,1
594,6,18,0,1,0,1,1,1,0,0,1
595,6,19,0,1,1,0,1,0,0,0,0
596,6,20,1,1,1,1,0,1,0,0,0
597,6,21,1,1,0,1,0,0,0,1,0
598,6,22,0,1,1,1,1,0,0,1,0
599,6,23,1,0,0,0,0,1,1,0,0
600,6,24,1,1,1,1,0,0,1,1,0
601,6,25,0,0,0,0,1,0,1,1,1
602,6,26,1,0,0,0,0,1,1,0,0
603,6,27,1,0,1,1,0,0,0,0,0
604,6,28,0,1,1,1,1,0,0,1,1
605,6,29,1,1,0,0,0,1,0,1,0
606,6,30,1,1,0,1,0,0,0,1,0
607,6,31,0,1,1,1,1,0,0,1,0
608,6,32,1,0,1,1,0,0,0,0,0
609,6,33,0,1,1,0,1,0,0,0,1
610,6,34,0,1,1,1,1,1,1,0,1
611,6,35,1,0,0,1,0,1,1,1,0
612,6,36,1,1,1,1,0,0,1,1,0
613,6,37,1,1,0,1,0,0,0,1,0
614,6,38,1,1,1,0,0,0,1,0,0
615,6,39,1,0,0,0,0,1,1,0,1
616,6,40,0,1,1,1,1,0,0,1,1
617,6,41,0,0,1,0,1,1,1,0,1
618,6,42,0,0,0,1,1,0,0,0,1
619,6,43,1,1,0,0,0,1,0,1,0
620,6,44,1,1,1,1,0,1,0,0,0
621,6,45,1,1,0,0,0,0,0,0,0
622,6,46,1,1,1,0,0,0,1,0,0
623,6,47,0,0,0,0,1,1,0,0,1
624,6,48,0,0,1,1,1,1,1,1,1
625,6,49,1,0,0,0,0,1,1,0,0
626,6,50,0,1,1,1,1,0,0,1,0
627,6,51,1,1,1,1,0,0,1,1,0
628,6,52,1,1,0,0,0,1,0,1,0
629,6,53,1,1,0,0,0,0,0,0,0
630,6,54,1,0,1,0,0,0,1,1,0
631,6,55,1,0,0,1,0,1,1,1,1
632,6,56,0,0,1,1,1,0,1,0,1
633,6,57,1,0,0,0,0,1,1,0,0
634,6,58,1,1,1,0,0,1,1,1,0
635,6,59,0,1,0,0,1,1,1,1,1
636,6,60,1,0,0,1,0,1,1,1,0
637,6,61,0,1,1,0,1,0,0,0,0
638,6,62,0,1,0,1,1,1,0,0,1
639,6,63,1,1,1,0,0,0,1,0,0
640,6,64,1,0,1,0,0,0,1,1,0
641,6,65,0,0,1,1,1,1,1,1,1
642,6,66,0,0,1,1,1,0,1,0,1
643,6,67,0,0,0,0,1,1,0,0,1
644,6,68,1,1,1,1,0,1,0,0,0
645,6,69,1,0,0,1,0,1,1,1,1
646,6,70,0,1,1,1,1,0,0,1,0
647,6,71,0,1,1,0,1,0,0,0,1
648,6,72,1,0,0,1,0,1,1,1,0
649,6,73,0,1,1,1,1,0,0,1,1
650,6,74,0,0,0,0,1,1,0,0,1
651,6,75,1,0,0,0,0,1,1,0,0
652,6,76,0,1,0,1,1,1,0,0,1
653,6,77,0,1,1,0,1,0,0,0,0
654,6,78,0,1,1,1,1,1,1,0,1
655,6,79,1,0,0,1,0,1,1,1,0
656,6,80,1,1,0,0,0,1,0,1,0
657,6,81,0,0,0,1,1,0,0,0,1
658,6,82,1,1,1,0,0,1,1,1,0
659,6,83,1,0,0,1,0,1,1,1,0
660,6,84,1,0,1,0,0,0,1,1,0
661,6,85,1,0,0,0,0,0,0,1,0
662,6,86,0,0,1,0,1,1,1,0,1
663,6,87,0,1,0,1,1,1,0,0,1
664,6,88,0,1,1,0,1,0,0,0,0
665,6,89,0,0,0,0,1,0,1,1,1
666,6,90,1,1,0,0,0,0,0,0,0
667,6,91,1,0,0,0,0,0,0,1,0
668,6,92,0,0,0,1,1,1,0,1,1
669,6,93,0,0,0,1,1,1,0,1,1
670,6,94,0,0,0,0,1,0,1,1,1
671,6,95,0,1,1,1,1,0,0,1,0
672,7,0,1,0,0,0,0,1,1,0,1
673,7,1,1,0,1,0,0,0,1,1,0
674,7,2,0,1,1,1,1,1,1,0,1
675,7,3,1,1,1,1,0,0,1,1,0
676,7,4,0,0,0,1,1,0,0,0,1
677,7,5,1,1,1,0,0,0,1,0,0
678,7,6,0,0,0,1,1,0,0,0,1
679,7,7,1,1,0,0,0,0,0,0,0
680,7,8,1,1,1,1,0,0,1,1,0
681,7,9,1,0,1,0,0,0,1,1,0
682,7,10,0,0,0,1,1,0,0,0,1
683,7,11,0,1,1,1,1,0,0,1,0
684,7,12,0,1,0,1,1,1,0,0,1
685,7,13,0,1,1,0,1,0,0,0,0
686,7,14,1,0,0,0,0,1,1,0,1
687,7,15,1,0,0,1,0,1,1,1,0
688,7,16,1,1,1,0,0,1,1,1,0
689,7,17,1,0,0,0,0,1,1,0,1
690,7,18,0,0,0,0,1,0,1,1,1
691,7,19,1,0,1,1,0,0,0,0,0
692,7,20,1,1,0,0,0,1,0,1,0
693,7,21,1,0,0,1,0,1,1,1,1
694,7,22,0,1,1,1,1,0,0,1,0
695,7,23,0,1,1,0,1,0,0,0,0
696,7,24,1,0,0,0,0,1,1,0,1
697,7,25,1,1,1,1,0,1,0,0,0
698,7,26,0,1,1,1,1,0,0,1,0
699,7,27,1,1,1,0,0,1,1,1,0
700,7,28,1,1,0,0,0,1,0,1,0
701,7,29,0,1,1,0,1,0,0,0,0
702,7,30,0,1,1,1,1,0,0,1,0
703,7,31,0,1,1,1,1,0,0,1,0
704,7,32,0,1,1,0,1,0,0,0,0
705,7,33,1,1,0,1,0,0,0,1,0
706,7,34,0,0,0,0,1,1,0,0,1
707,7,35,1,0,0,0,0,1,1,0,1
708,7,36,1,1,1,0,0,0,1,0,0
709,7,37,1,0,0,1,0,1,1,1,1
710,7,38,0,1,1,1,1,0,0,1,0
711,7,39,1,0,0,1,0,1,1,1,1
712,7,40,0,1,1,0,1,0,0,0,0
713,7,41,1,1,1,1,0,1,0,0,0
714,7,42,1,1,1,0,0,0,1,0,0
715,7,43,0,1,0,0,1,1,1,1,1
716,7,44,1,1,0,0,0,0,0,0,0
717,7,45,0,1,1,1,1,1,1,0,1
718,7,46,1,1,1,1,0,0,1,1,0
719,7,47,0,0,1,0,1,1,1,0,1
720,7,48,1,0,1,1,0,0,0,0,0
721,7,49,1,0,0,0,0,0,0,1,0
722,7,50,1,0,0,0,0,0,0,1,0
723,7,51,0,1,1,0,1,0,0,0,0
724,7,52,1,0,0,1,0,1,1,1,1
725,7,53,1,1,0,0,0,1,0,1,0
726,7,54,0,1,1,0,1,0,0,0,0
727,7,55,1,1,1,0,0,1,1,1,0
728,7,56,1,1,1,0,0,1,1,1,0
729,7,57,1,1,0,1,0,0,0,1,0
730,7,58,0,0,0,0,1,0,1,1,1
731,7,59,0,1,0,0,1,1,1,1,1
732,7,60,1,0,0,1,0,1,1,1,1
733,7,61,0,0,0,1,1,1,0,1,1
734,7,62,0,1,0,1,1,1,0,0,1
735,7,63,0,0,0,0,1,0,1,1,1
736,7,64,0,0,1,1,1,1,1,1,1
737,7,65,0,1,1,1,1,1,1,0,1
738,7,66,0,1,1,0,1,0,0,0,0
739,7,67,0,0,1,1,1,0,1,0,1
740,7,68,0,0,1,0,1,1,1,0,1
741,7,69,1,0,1,0,0,0,1,1,0
742,7,70,1,0,0,0,0,0,0,1,0
743,7,71,1,0,0,1,0,1,1,1,1
744,7,72,0,1,1,1,1,0,0,1,0
745,7,73,0,0,0,0,1,1,0,0,1
746,7,74,1,0,0,1,0,1,1,1,1
747,7,75,1,1,0,0,0,0,0,0,0
748,7,76,0,1,1,1,1,1,1,0,1
749,7,77,1,1,0,0,0,1,0,1,0
750,7,78,1,0,0,0,0,1,1,0,1
751,7,79,1,0,0,0,0,1,1,0,1
752,7,80,0,0,1,1,1,0,1,0,1
753,7,81,0,0,1,1,1,0,1,0,1
754,7,82,1,1,1,1,0,1,0,0,0
755,7,83,0,0,0,1,1,1,0,1,1
756,7,84,0,1,0,1,1,1,0,0,1
757,7,85,1,0,0,0,0,0,0,1,0
758,7,86,0,0,0,1,1,0,0,0,1
759,7,87,0,1,1,1,1,0,0,1,0
760,7,88,0,0,0,0,1,1,0,0,1
761,7,89,0,0,1,1,1,0,1,0,1
762,7,90,1,0,1,1,0,0,0,0,0
763,7,91,0,0,1,1,1,1,1,1,1
764,7,92,0,1,0,1,1,1,0,0,1
765,7,93,1,1,0,1,0,0,0,1,0
766,7,94,1,0,0,0,0,1,1,0,1
767,7,95,1,0,1,0,0,0,1,1,0
768,8,0,1,0,0,0,0,1,1,0,1
769,8,1,1,0,0,1,0,1,1,1,1
770,8,2,1,1,0,0,0,1,0,1,0
771,8,3,1,1,0,0,0,1,0,1,0
772,8,4,0,1,1,0,1,0,0,0,0
773,8,5,1,0,0,0,0,0,0,1,0
774,8,6,0,0,0,0,1,1,0,0,1
775,8,7,1,0,1,1,0,0,0,0,0
776,8,8,1,0,0,0,0,1,1,0,1
777,8,9,0,1,1,1,1,0,0,1,0
778,8,10,1,0,0,1,0,1,1,1,1
779,8,11,1,0,1,0,0,0,1,1,0
780,8,12,1,1,0,1,0,0,0,1,0
781,8,13,1,0,0,1,0,1,1,1,1
782,8,14,0,1,0,1,1,1,0,0,1
783,8,15,0,0,0,1,1,1,0,1,1
784,8,16,1,1,1,1,0,1,0,0,0
785,8,17,1,0,1,1,0,0,0,0,0
786,8,18,0,0,1,1,1,0,1,0,1
787,8,19,1,1,1,1,0,1,0,0,0
788,8,20,0,1,1,0,1,0,0,0,0
789,8,21,0,1,0,1,1,1,0,0,1
790,8,22,0,1,1,1,1,0,0,1,0
791,8,23,1,0,0,0,0,1,1,0,1
792,8,24,0,0,1,1,1,0,1,0,1
793,8,25,1,1,1,1,0,0,1,1,0
794,8,26,1,0,0,1,0,1,1,1,1
795,8,27,1,1,0,0,0,1,0,1,0
796,8,28,0,0,0,1,1,0,0,0,1
797,8,29,1,0,0,0,0,1,1,0,1
798,8,30,0,1,1,0,1,0,0,0,0
799,8,31,0,1,0,0,1,1,1,1,1
800,8,32,1,0,0,0,0,1,1,0,1
801,8,33,0,0,0,1,1,1,0,1,1
802,8,34,0,1,0,1,1,1,0,0,1
803,8,35,0,1,1,0,1,0,0,0,0
804,8,36,1,0,0,0,0,0,0,1,0
805,8,37,1,1,1,0,0,1,1,1,0
806,8,38,0,1,1,1,1,0,0,1,0
807,8,39,1,1,0,1,0,0,0,1,0
808,8,40,0,1,1,1,1,1,1,0,1
809,8,41,0,1,1,1,1,0,0,1,0
810,8,42,1,0,0,1,0,1,1,1,1
811,8,43,1,0,0,1,0,1,1,1,1
812,8,44,0,1,1,0,1,0,0,0,0
813,8,45,0,0,1,1,1,1,1,1,1
814,8,46,1,1,0,0,0,1,0,1,0
815,8,47,0,1,1,1,1,0,0,1,0
816,8,48,1,0,0,1,0,1,1,1,1
817,8,49,1,1,1,0,0,1,1,1,0
818,8,50,0,0,1,0,1,1,1,0,1
819,8,51,1,0,0,0,0,1,1,0,1
820,8,52,0,1,0,0,1,1,1,1,1
821,8,53,1,1,0,0,0,0,0,0,0
822,8,54,0,1,1,1,1,1,1,0,1
823,8,55,1,1,1,0,0,1,1,1,0
824,8,56,1,1,0,0,0,0,0,0,0
825,8,57,0,0,0,0,1,1,0,0,1
826,8,58,0,0,0,1,1,0,0,0,1
827,8,59,1,1,1,0,0,0,1,0,0
828,8,60,1,1,1,1,0,0,1,1,0
829,8,61,0,0,0,0,1,1,0,0,1
830,8,62,1,1,0,1,0,0,0,1,0
831,8,63,0,1,1,0,1,0,0,0,0
832,8,64,1,1,1,1,0,1,0,0,0
833,8,65,0,0,1,1,1,0,1,0,1
834,8,66,0,0,1,1,1,0,1,0,1
835,8,67,0,0,0,0,1,0,1,1,1
836,8,68,1,0,0,0,0,0,0,1,0
837,8,69,1,0,1,0,0,0,1,1,0
838,8,70,1,0,0,0,0,0,0,1,0
839,8,71,1,0,1,0,0,0,1,1,0
840,8,72,0,0,0,0,1,0,1,1,1
841,8,73,0,0,0,0,1,0,1,1,1
842,8,74,0,0,1,0,1,1,1,0,1
843,8,75,0,0,0,1,1,0,0,0,1
844,8,76,1,0,0,1,0,1,1,1,1
845,8,77,0,1,1,1,1,1,1,0,1
846,8,78,0,1,1,1,1,0,0,1,0
847,8,79,1,1,1,0,0,0,1,0,0
848,8,80,1,0,1,1,0,0,0,0,0
849,8,81,0,1,0,1,1,1,0,0,1
850,8,82,1,0,0,0,0,1,1,0,1
851,8,83,1,1,1,0,0,0,1,0,0
852,8,84,0,0,0,1,1,0,0,0,1
853,8,85,1,0,0,0,0,1,1,0,1
854,8,86,0,1,1,0,1,0,0,0,0
855,8,87,0,1,1,1,1,0,0,1,0
856,8,88,0,1,1,0,1,0,0,0,0
857,8,89,1,1,1,1,0,0,1,1,0
858,8,90,1,1,0,0,0,0,0,0,0
859,8,91,1,0,1,0,0,0,1,1,0
860,8,92,0,1,1,1,1,1,1,0,1
861,8,93,0,1,1,1,1,0,0,1,0
862,8,94,0,0,1,1,1,1,1,1,1
863,8,95,1,1,1,0,0,1,1,1,0
864,9,0,0,1,1,0,1,0,0,0,0
865,9,1,0,1,1,1,1,1,1,0,1
866,9,2,0,0,1,0,1,1,1,0,1
867,9,3,0,1,0,1,1,1,0,0,1
868,9,4,1,1,1,0,0,0,1,0,0
869,9,5,1,1,1,0,0,1,1,1,0
870,9,6,0,0,0,1,1,1,0,1,1
871,9,7,0,0,1,1,1,0,1,0,1
872,9,8,0,1,1,0,1,0,0,0,0
873,9,9,0,1,1,1,1,0,0,1,0
874,9,10,1,0,1,0,0,0,1,1,0
875,9,11,1,0,0,1,0,1,1,1,1
876,9,12,1,1,1,1,0,0,1,1,0
877,9,13,0,0,0,0,1,1,0,0,1
878,9,14,1,1,0,0,0,0,0,0,0
879,9,15,1,0,0,0,0,1,1,0,1
880,9,16,1,0,0,0,0,1,1,0,1
881,9,17,0,1,1,0,1,0,0,0,0
882,9,18,0,1,1,0,1,0,0,0,0
883,9,19,1,0,0,0,0,1,1,0,1
884,9,20,1,0,0,1,0,1,1,1,1
885,9,21,0,1,0,0,1,1,1,1,1
886,9,22,0,0,0,1,1,1,0,1,1
887,9,23,1,0,0,1,0,1,1,1,1
888,9,24,1,1,1,0,0,1,1,1,0
889,9,25,1,1,0,0,0,1,0,1,0
890,9,26,0,0,0,0,1,1,0,0,1
891,9,27,1,0,1,1,0,0,0,0,0
892,9,28,0,1,1,1,1,0,0,1,0
893,9,29,1,0,0,1,0,1,1,1,1
894,9,30,1,0,0,1,0,1,1,1,1
895,9,31,1,0,0,0,0,1,1,0,1
896,9,32,1,1,0,0,0,1,0,1,0
897,9,33,1,0,0,1,0,1,1,1,1
898,9,34,0,0,0,1,1,0,0,0,1
899,9,35,0,1,1,1,1,0,0,1,0
900,9,36,1,0,0,1,0,1,1,1,1
901,9,37,1,0,1,0,0,0,1,1,0
902,9,38,1,1,1,0,0,0,1,0,0
903,9,39,0,1,1,0,1,0,0,0,0
904,9,40,0,1,1,1,1,1,1,0,1
905,9,41,0,0,0,0,1,0,1,1,1
906,9,42,1,1,0,0,0,0,0,0,0
907,9,43,1,0,0,1,0,1,1,1,1
908,9,44,0,0,1,1,1,0,1,0,1
909,9,45,1,0,1,0,0,0,1,1,0
910,9,46,1,1,0,0,0,1,0,1,0
911,9,47,0,0,1,1,1,0,1,0,1
912,9,48,0,1,1,0,1,0,0,0,0
913,9,49,0,0,0,0,1,1,0,0,1
914,9,50,0,1,1,1,1,1,1,0,1
915,9,51,0,0,1,0,1,1,1,0,1
916,9,52,1,1,0,0,0,0,0,0,0
917,9,53,0,0,0,0,1,0,1,1,1
918,9,54,0,0,0,1,1,0,0,0,1
919,9,55,1,0,0,0,0,0,0,1,0
920,9,56,0,0,1,1,1,1,1,1,1
921,9,57,1,1,1,1,0,1,0,0,0
922,9,58,0,1,1,1,1,0,0,1,0
923,9,59,1,1,1,0,0,1,1,1,0
924,9,60,1,0,0,0,0,0,0,1,0
925,9,61,0,1,1,0,1,0,0,0,0
926,9,62,1,1,1,1,0,0,1,1,0
927,9,63,0,1,1,0,1,0,0,0,0
928,9,64,1,1,0,1,0,0,0,1,0
929,9,65,0,0,1,1,1,0,1,0,1
930,9,66,0,1,1,1,1,0,0,1,0
931,9,67,1,1,0,1,0,0,0,1,0
932,9,68,1,0,0,0,0,1,1,0,1
933,9,69,1,1,1,0,0,0,1,0,0
934,9,70,0,0,0,1,1,0,0,0,1
935,9,71,0,0,0,1,1,0,0,0,1
936,9,72,0,1,0,1,1,1,0,0,1
937,9,73,1,1,1,1,0,1,0,0,0
938,9,74,0,0,1,1,1,1,1,1,1
939,9,75,1,1,1,1,0,0,1,1,0
940,9,76,1,0,0,0,0,0,0,1,0
941,9,77,1,1,1,1,0,1,0,0,0
942,9,78,0,1,1,1,1,0,0,1,0
943,9,79,1,0,0,0,0,1,1,0,1
944,9,80,1,1,1,0,0,1,1,1,0
945,9,81,1,1,0,1,0,0,0,1,0
946,9,82,1,0,0,0,0,1,1,0,1
947,9,83,1,0,1,0,0,0,1,1,0
948,9,84,1,0,0,0,0,1,1,0,1
949,9,85,0,1,1,1,1,1,1,0,1
950,9,86,1,1,0,0,0,1,0,1,0
951,9,87,0,1,1,1,1,0,0,1,0
952,9,88,0,1,0,0,1,1,1,1,1
953,9,89,1,0,1,1,0,0,0,0,0
954,9,90,0,0,0,0,1,0,1,1,1
955,9,91,0,1,0,1,1,1,0,0,1
956,9,92,0,1,0,1,1,1,0,0,1
957,9,93,0,1,1,1,1,0,0,1,0
958,9,94,1,0,0,0,0,0,0,1,0
959,9,95,1,0,1,1,0,0,0,0,0
960,10,0,0,0,0,0,1,0,1,1,1
961,10,1,0,1,1,1,1,1,1,0,1
962,10,2,0,0,1,1,1,0,1,0,1
963,10,3,0,0,1,1,1,0,1,0,1
964,10,4,0,0,0,0,1,0,1,1,1
965,10,5,0,0,1,0,1,1,1,0,1
966,10,6,1,0,0,0,0,1,1,0,1
967,10,7,0,1,1,1,1,0,0,1,0
968,10,8,0,1,1,0,1,0,0,0,0
969,10,9,1,0,0,0,0,1,1,0,1
970,10,10,1,0,1,0,0,0,1,1,0
971,10,11,1,0,0,0,0,0,0,1,0
972,10,12,1,0,0,1,0,1,1,1,1
973,10,13,0,1,1,0,1,0,0,0,0
974,10,14,1,1,1,0,0,1,1,1,0
975,10,15,1,1,1,1,0,0,1,1,0
976,10,16,1,0,0,0,0,0,0,1,0
977,10,17,1,0,0,0,0,1,1,0,1
978,10,18,0,0,1,1,1,1,1,1,1
979,10,19,1,0,0,0,0,1,1,0,1
980,10,20,1,1,1,1,0,1,0,0,0
981,10,21,0,0,1,1,1,1,1,1,1
982,10,22,1,0,0,0,0,1,1,0,1
983,10,23,0,1,0,0,1,1,1,1,1
984,10,24,1,1,0,0,0,0,0,0,0
985,10,25,1,0,1,1,0,0,0,0,0
986,10,26,0,1,1,0,1,0,0,0,0
987,10,27,0,1,1,0,1,0,0,0,0
988,10,28,0,1,1,1,1,0,0,1,0
989,10,29,1,0,1,0,0,0,1,1,0
990,10,30,1,1,0,0,0,1,0,1,0
991,10,31,0,1,1,1,1,0,0,1,0
992,10,32,0,1,1,1,1,0,0,1,0
993,10,33,1,0,0,0,0,0,0,1,0
994,10,34,1,0,0,0,0,1,1,0,1
995,10,35,1,0,1,0,0,0,1,1,0
996,10,36,1,1,0,0,0,1,0,1,0
997,10,37,1,1,1,0,0,1,1,1,0
998,10,38,0,1,1,0,1,0,0,0,0
999,10,39,0,1,1,1,1,1,1,0,1
1000,10,40,0,0,1,0,1,1,1,0,1
1001,10,41,0,0,0,1,1,0,0,0,1
1002,10,42,0,1,1,1,1,0,0,1,0
1003,10,43,1,1,1,0,0,1,1,1,0
1004,10,44,0,0,0,1,1,1,0,1,1
1005,10,45,0,0,0,1,1,0,0,0,1
1006,10,46,1,1,1,1,0,0,1,1,0
1007,10,47,1,1,1,0,0,0,1,0,0
1008,10,48,1,0,0,1,0,1,1,1,1
1009,10,49,1,0,1,1,0,0,0,0,0
1010,10,50,0,1,0,1,1,1,0,0,1
1011,10,51,1,0,0,1,0,1,1,1,1
1012,10,52,1,1,1,1,0,1,0,0,0
1013,10,53,0,0,0,0,1,1,0,0,1
1014,10,54,0,0,0,0,1,1,0,0,1
1015,10,55,1,1,0,1,0,0,0,1,0
1016,10,56,1,1,1,0,0,0,1,0,0
1017,10,57,0,0,0,0,1,0,1,1,1
1018,10,58,1,0,0,0,0,0,0,1,0
1019,10,59,1,0,1,0,0,0,1,1,0
1020,10,60,1,0,0,1,0,1,1,1,1
1021,10,61,1,1,0,1,0,0,0,1,0
1022,10,62,0,0,0,1,1,0,0,0,1
1023,10,63,1,0,0,1,0,1,1,1,1
1024,10,64,0,1,1,1,1,0,0,1,0
1025,10,65,0,1,1,1,1,1,1,0,1
1026,10,66,0,0,0,1,1,0,0,0,1
1027,10,67,0,1,1,0,1,0,0,0,0
1028,10,68,1,0,0,1,0,1,1,1,1
1029,10,69,0,1,0,1,1,1,0,0,1
1030,10,70,0,1,1,1,1,0,0,1,0
1031,10,71,1,1,1,0,0,1,1,1,0
1032,10,72,0,1,0,1,1,1,0,0,1
1033,10,73,0,1,0,0,1,1,1,1,1
1034,10,74,0,1,1,0,1,0,0,0,0
1035,10,75,1,0,1,1,0,0,0,0,0
1036,10,76,0,1,1,1,1,1,1,0,1
1037,10,77,0,0,1,1,1,0,1,0,1
1038,10,78,1,0,0,1,0,1,1,1,1
1039,10,79,1,1,0,1,0,0,0,1,0
1040,10,80,0,0,0,1,1,1,0,1,1
1041,10,81,0,1,1,1,1,0,0,1,0
1042,10,82,0,1,0,1,1,1,0,0,1
1043,10,83,1,1,1,1,0,0,1,1,0
1044,10,84,0,1,1,0,1,0,0,0,0
1045,10,85,1,0,0,0,0,1,1,0,1
1046,10,86,0,0,1,1,1,0,1,0,1
1047,10,87,1,1,0,0,0,1,0,1,0
1048,10,88,1,0,0,1,0,1,1,1,1
1049,10,89,1,1,0,0,0,1,0,1,0
1050,10,90,1,1,1,1,0,1,0,0,0
1051,10,91,1,1,0,0,0,0,0,0,0
1052,10,92,1,1,1,0,0,0,1,0,0
1053,10,93,1,0,0,0,0,1,1,0,1
1054,10,94,0,0,0,0,1,1,0,0,1
1055,10,95,1,1,0,0,0,0,0,0,0
1056,11,0,1,0,0,0,0,1,1,0,1
1057,11,1,1,1,1,1,0,0,1,1,0
1058,11,2,0,1,1,0,1,0,0,0,0
1059,11,3,1,0,0,0,0,1,1,0,1
1060,11,4,0,0,1,1,1,0,1,0,1
1061,11,5,0,1,1,1,1,1,1,0,1
1062,11,6,0,1,1,1,1,1,1,0,1
1063,11,7,1,0,1,0,0,0,1,1,0
1064,11,8,0,0,1,1,1,0,1,0,1
1065,11,9,1,0,0,0,0,1,1,0,1
1066,11,10,0,0,0,1,1,0,0,0,1
1067,11,11,1,0,0,0,0,1,1,0,1
1068,11,12,1,1,0,1,0,0,0,1,0
1069,11,13,0,0,0,0,1,1,0,0,1
1070,11,14,0,1,1,0,1,0,0,0,0
1071,11,15,0,0,0,1,1,1,0,1,1
1072,11,16,1,1,0,0,0,0,0,0,0
1073,11,17,0,1,0,1,1,1,0,0,1
1074,11,18,1,1,0,0,0,1,0,1,0
1075,11,19,0,1,0,1,1,1,0,0,1
1076,11,20,1,0,0,0,0,1,1,0,1
1077,11,21,0,1,1,0,1,0,0,0,0
1078,11,22,0,1,1,1,1,1,1,0,1
1079,11,23,0,1,1,0,1,0,0,0,0
1080,11,24,1,0,0,0,0,1,1,0,1
1081,11,25,0,1,1,1,1,0,0,1,0
1082,11,26,1,1,1,0,0,1,1,1,0
1083,11,27,1,1,1,1,0,0,1,1,0
1084,11,28,0,1,1,1,1,0,0,1,0
1085,11,29,0,1,0,1,1,1,0,0,1
1086,11,30,1,1,0,0,0,1,0,1,0
1087,11,31,0,1,0,1,1,1,0,0,1
1088,11,32,1,0,0,1,0,1,1,1,0
1089,11,33,1,1,0,0,0,0,0,0,0
1090,11,34,1,0,0,0,0,1,1,0,1
1091,11,35,0,0,0,0,1,0,1,1,1
1092,11,36,1,1,1,0,0,1,1,1,0
1093,11,37,1,0,0,1,0,1,1,1,0
1094,11,38,0,1,1,0,1,0,0,0,0
1095,11,39,1,1,0,1,0,0,0,1,0
1096,11,40,1,0,0,1,0,1,1,1,1
1097,11,41,0,0,1,1,1,1,1,1,1
1098,11,42,1,1,1,1,0,1,0,0,0
1099,11,43,1,1,1,1,0,1,0,0,0
1100,11,44,0,0,1,0,1,1,1,0,1
1101,11,45,1,1,1,0,0,0,1,0,0
1102,11,46,0,1,1,1,1,0,0,1,0
1103,11,47,1,1,1,0,0,0,1,0,0
1104,11,48,1,0,0,1,0,1,1,1,0
1105,11,49,0,0,1,1,1,0,1,0,1
1106,11,50,1,1,1,1,0,1,0,0,0
1107,11,51,0,1,0,0,1,1,1,1,1
1108,11,52,1,0,0,1,0,1,1,1,1
1109,11,53,1,0,1,0,0,0,1,1,0
1110,11,54,1,0,0,0,0,0,0,1,0
1111,11,55,1,0,0,1,0,1,1,1,0
1112,11,56,0,0,0,1,1,0,0,0,1
1113,11,57,0,1,1,1,1,0,0,1,0
1114,11,58,0,1,0,0,1,1,1,1,1
1115,11,59,1,0,1,0,0,0,1,1,0
1116,11,60,1,1,1,1,0,0,1,1,0
1117,11,61,0,0,0,0,1,1,0,0,1
1118,11,62,1,1,0,0,0,0,0,0,0
1119,11,63,1,0,0,1,0,1,1,1,1
1120,11,64,0,1,1,1,1,1,1,0,1
1121,11,65,0,0,0,0,1,0,1,1,1
1122,11,66,1,1,0,0,0,1,0,1,0
1123,11,67,0,1,1,0,1,0,0,0,0
1124,11,68,1,0,1,1,0,0,0,0,0
1125,11,69,1,0,0,0,0,0,0,1,0
1126,11,70,0,1,1,1,1,0,0,1,1
1127,11,71,0,1,1,1,1,0,0,1,1
1128,11,72,1,1,1,0,0,1,1,1,0
1129,11,73,1,1,1,0,0,0,1,0,0
1130,11,74,0,0,0,1,1,0,0,0,1
1131,11,75,1,0,0,1,0,1,1,1,0
1132,11,76,0,0,0,0,1,0,1,1,1
1133,11,77,0,0,1,0,1,1,1,0,1
1134,11,78,0,1,1,1,1,0,0,1,0
1135,11,79,1,0,0,0,0,0,0,1,0
1136,11,80,1,0,1,0,0,0,1,1,0
1137,11,81,1,1,1,0,0,1,1,1,0
1138,11,82,1,0,0,0,0,0,0,1,0
1139,11,83,1,0,1,1,0,0,0,0,0
1140,11,84,1,1,0,1,0,0,0,1,0
1141,11,85,0,1,1,0,1,0,0,0,1
1142,11,86,0,0,1,1,1,0,1,0,1
1143,11,87,1,0,1,1,0,0,0,0,0
1144,11,88,0,0,1,1,1,1,1,1,1
1145,11,89,0,0,0,1,1,1,0,1,1
1146,11,90,0,0,0,0,1,1,0,0,1
1147,11,91,0,1,1,0,1,0,0,0,1
1148,11,92,1,1,0,0,0,1,0,1,0
1149,11,93,1,0,0,0,0,1,1,0,0
1150,11,94,0,1,1,1,1,0,0,1,1
1151,11,95,0,0,0,1,1,0,0,0,1
